"";"Met";"Gene";"Ev";"NrComponents";"Pv_wilcox";"Pv_adj";"Pathway";"Reference";"logFC";"P.Value";"adj.P.Val";"p_value_COX";"coef_COX";"oneTail"
"2917";"cg08702160";"PSMD2";"PSMD2_29_C";2;0,35109369657288;0,619484003728759;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2918";"cg08702160";"PSMD2";"PSMD2_22_AL";2;0,195244913652159;0,454221008217115;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2919";"cg08702160";"PSMD2";"PSMD2_25_RI";2;0,0340621767581897;0,159717820777678;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2920";"cg08702160";"ABCF3";"ABCF3_25_C";2;0,073448810488536;0,260872344025368;NA;NA;0,901427063978393;8,7478267359521e-22;4,36339291737103e-20;0,252926603013435;-0,217796476206625;0,873536698493282
"2921";"cg08702160";"AP2M1";"AP2M1_35_C";2;0,294031319809072;0,567867467254932;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,252926603013435;-0,217796476206625;0,873536698493282
"2922";"cg08702160";"AP2M1";"AP2M1_21_AL";2;0,781152095996386;0,904432024293445;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,252926603013435;-0,217796476206625;0,873536698493282
"2923";"cg08702160";"AP2M1";"AP2M1_17_RI";2;0,374557984170453;0,643776683046212;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,252926603013435;-0,217796476206625;0,873536698493282
"2924";"cg08702160";"PSMD2";"PSMD2_49_AF";2;0,989924505810696;0,995978473734039;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2925";"cg08702160";"PSMD2";"PSMD2_30_AF";2;0,968521414362851;0,987859565907344;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2926";"cg08702160";"PSMD2";"PSMD2_34_RI";2;0,330740254294467;0,601092171977292;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2927";"cg08702160";"PSMD2";"PSMD2_14_C";2;0,667090443030237;0,849669577351434;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2928";"cg08702160";"PSMD2";"PSMD2_50_C";2;0,323994865410665;0,595113442137422;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2929";"cg08702160";"AP2M1";"AP2M1_38_C";2;0,513174783106368;0,745607719591319;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,252926603013435;-0,217796476206625;0,873536698493282
"2930";"cg08702160";"PSMD2";"PSMD2_16_RI";2;0,128567955212316;0,362803087554599;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,252926603013435;-0,217796476206625;0,873536698493282
"2931";"cg08705329";"VPS25";"VPS25_13_C";2;0,989480072265538;0,995785238857053;NA;NA;0,392090418599415;1,2880466795358e-09;1,33945352279943e-08;0,0840239412926451;0,236535485421369;0,0420119706463226
"2932";"cg08705329";"VPS25";"VPS25_10_RI";2;0,422040900568581;0,678945488497469;NA;NA;0,392090418599415;1,2880466795358e-09;1,33945352279943e-08;0,0840239412926451;0,236535485421369;0,0420119706463226
"2933";"cg08722366";"MECP2";"MECP2_4_RI";2;0,118193424283193;0,345455045239478;NA;NA;0,600934482202589;4,64744764095273e-13;7,70384737066115e-12;0,801377881141496;0,0418384318221586;0,400688940570748
"2934";"cg08750028";"NABP2";"NABP2_5_AF";2;0,00241377194824462;0,0245161854673626;NA;NA;0,769955494652723;4,85460756308191e-23;2,84299716029847e-21;0,163127772486408;0,324223178045104;0,0815638862432039
"2935";"cg08750028";"RNF41";"RNF41_23_C";2;0,535645811226922;0,76253013497956;NA;NA;0,211710077494054;0,0543666941229253;0,118477014284364;0,163127772486408;0,324223178045104;0,0815638862432039
"2936";"cg08750807";"AARS";"AARS_2_AL";2;0,410103071927472;0,670123683377667;NA;NA;0,938454886008973;1,66723216890914e-20;7,07481266686225e-19;0,251341528448711;-0,159716183715013;0,874329235775644
"2937";"cg08754067";"RPL37";"RPL37_12_AL";2;0,668988962042784;0,8503076690832;NA;NA;0,345866757792669;0,000561715591287888;0,00212947636103717;0,653063504887655;-0,0623912636136238;0,673468247556173
"2938";"cg08754067";"RPL37";"RPL37_5_C";2;0,635234070997896;0,830682825692706;NA;NA;0,345866757792669;0,000561715591287888;0,00212947636103717;0,653063504887655;-0,0623912636136238;0,673468247556173
"2939";"cg08754067";"RPL37";"RPL37_13_RI";2;0,668988962042784;0,8503076690832;NA;NA;0,345866757792669;0,000561715591287888;0,00212947636103717;0,653063504887655;-0,0623912636136238;0,673468247556173
"2940";"cg08754067";"RPL37";"RPL37_14_AL";2;0,663314097418197;0,848222651359365;NA;NA;0,345866757792669;0,000561715591287888;0,00212947636103717;0,653063504887655;-0,0623912636136238;0,673468247556173
"2941";"cg08770761";"ATP6V0C";"ATP6V0C_4_C";2;0,43112955322533;0,686494527122271;NA;NA;0,175725052851565;0,0164460484995461;0,0427670712377184;0,0789825753348408;0,244858630678212;0,0394912876674204
"2942";"cg08783639";"ANXA5";"ANXA5_15_C";2;0,357858761180555;0,625909648245458;NA;NA;1,11179633242923;3,647130579016e-20;1,48120955789225e-18;0,706647488977942;-0,0601104678192291;0,646676255511029
"2943";"cg08783639";"ANXA5";"ANXA5_7_AF";2;0,783808486152199;0,906547442322574;NA;NA;1,11179633242923;3,647130579016e-20;1,48120955789225e-18;0,706647488977942;-0,0601104678192291;0,646676255511029
"2944";"cg08783639";"ANXA5";"ANXA5_19_C";2;0,355732518604617;0,623423021081638;NA;NA;1,11179633242923;3,647130579016e-20;1,48120955789225e-18;0,706647488977942;-0,0601104678192291;0,646676255511029
"2945";"cg08783735";"WDR13";"WDR13_11_AF";2;0,221498004976933;0,486316860035972;NA;NA;0,10985253540092;0,279035709119387;0,426911451275054;0,0107561023525999;0,35228114318455;0,00537805117629997
"2946";"cg08783735";"WDR13";"WDR13_7_C";2;0,715624414494893;0,87245720127671;NA;NA;0,10985253540092;0,279035709119387;0,426911451275054;0,0107561023525999;0,35228114318455;0,00537805117629997
"2947";"cg08783735";"WDR13";"WDR13_30_AL";2;0,257530641951388;0,528556521857413;NA;NA;0,10985253540092;0,279035709119387;0,426911451275054;0,0107561023525999;0,35228114318455;0,00537805117629997
"2948";"cg08783735";"WDR13";"WDR13_10_C";2;0,694182542432885;0,860424848335197;NA;NA;0,10985253540092;0,279035709119387;0,426911451275054;0,0107561023525999;0,35228114318455;0,00537805117629997
"2949";"cg08783735";"WDR13";"WDR13_26_C";2;0,756348583516486;0,89237295775117;NA;NA;0,10985253540092;0,279035709119387;0,426911451275054;0,0107561023525999;0,35228114318455;0,00537805117629997
"2950";"cg08783735";"WDR13";"WDR13_25_AF";2;0,220331455515676;0,484851177273424;NA;NA;0,10985253540092;0,279035709119387;0,426911451275054;0,0107561023525999;0,35228114318455;0,00537805117629997
"2951";"cg08788712";"MSI2";"MSI2_21_AL";2;0,584391829215418;0,796401207182302;NA;NA;0,317282329251664;0,0127474600945627;0,0342173721603861;0,682946472233661;0,0803478966661218;0,34147323611683
"2952";"cg08801887";"TCIRG1";"TCIRG1_15_CE";2;0,0235092512031902;0,124750243793627;NA;NA;1,2987053771405;7,51502734381979e-25;5,59735505261579e-23;0,602504647119434;0,0805750804063469;0,301252323559717
"2953";"cg08802462";"PTDSS2";"PTDSS2_11_AF";2;0,0183732517969978;0,106195695284036;NA;NA;0,405547892633567;1,28088897490455e-06;8,26720642925762e-06;0,00120886333953225;-0,56968661491246;0,999395568330234
"2954";"cg08804258";"LMCD1";"LMCD1_13_CE";2;0,0958629223001815;0,304949846767681;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,402739275776452;-0,305598475736706;0,798630362111774
"2955";"cg08804258";"LMCD1";"LMCD1_17_C";2;0,0115683272036866;0,0765242219336151;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,402739275776452;-0,305598475736706;0,798630362111774
"2956";"cg08804258";"LMCD1";"LMCD1_14_C";2;0,155548814950409;0,404368252004096;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,402739275776452;-0,305598475736706;0,798630362111774
"2957";"cg08805748";"ABCF1";"ABCF1_5_A3";2;0,0413695737035762;0,181683058009969;NA;NA;0,626721962353809;7,97335700049477e-13;1,28247847534724e-11;0,0295800654879062;0,301947798506908;0,0147900327439531
"2958";"cg08809408";"TCEB2";"TCEB2_7_C";2;0,160476670649676;0,409761012285446;NA;NA;0,426434712778382;3,64532742674207e-07;2,58810126625559e-06;0,723765916560347;-0,0623600731605331;0,638117041719827
"2959";"cg08824373";"ATP6V1E1";"ATP6V1E1_11_AF";2;0,978370903042538;0,991585682890695;NA;NA;0,486133264243253;6,20426899401454e-12;8,93444244146389e-11;0,0378265171288195;-0,336038308690956;0,98108674143559
"2960";"cg08836861";"NQO1";"NQO1_7_A5";2;0,264559107887177;0,536086485015633;NA;NA;0,276826508565482;0,241678261764508;0,385790727655612;0,178157876806781;0,184273621935361;0,0890789384033904
"2961";"cg08836861";"NQO1";"NQO1_6_AL";2;0,393846993234724;0,658671248008733;NA;NA;0,276826508565482;0,241678261764508;0,385790727655612;0,178157876806781;0,184273621935361;0,0890789384033904
"2962";"cg08843492";"IFITM2";"IFITM2_8_CE";2;0,000151557056365681;0,00251970809490091;NA;NA;0,127064891438154;0,455124158822169;0,593304521179687;0,914315244639509;0,0155710576112979;0,457157622319755
"2963";"cg08843492";"IFITM2";"IFITM2_3_AF";2;0,42538459750948;0,681923147167414;NA;NA;0,127064891438154;0,455124158822169;0,593304521179687;0,914315244639509;0,0155710576112979;0,457157622319755
"2964";"cg08844770";"EEF2";"EEF2_12_AL";2;0,225612163302128;0,490834714411988;NA;NA;-0,105020638011597;0,207062842413277;0,344463828557516;0,797954137929515;-0,0364349565744634;0,601022931035242
"2965";"cg08844770";"EEF2";"EEF2_7_AF";2;0,167966964121517;0,421000602247827;NA;NA;-0,105020638011597;0,207062842413277;0,344463828557516;0,797954137929515;-0,0364349565744634;0,601022931035242
"2966";"cg08845973";"SPG7";"SPG7_8_AL";2;0,000386910903148215;0,00566756423455802;NA;NA;0,558287978201203;9,42173520419129e-11;1,15560817005185e-09;0,988117730069445;0,00218661741706212;0,494058865034723
"2967";"cg08845973";"SPG7";"SPG7_9_C";2;1,95014105403553e-05;0,000415950817500993;NA;NA;0,558287978201203;9,42173520419129e-11;1,15560817005185e-09;0,988117730069445;0,00218661741706212;0,494058865034723
"2968";"cg08846245";"RXRB";"RXRB_7_AF";2;0,376950180521349;0,645725627553222;NA;NA;0,296000202883251;0,000588772372187082;0,00221954318778662;0,718587494456023;0,0534162030879584;0,359293747228012
"2969";"cg08846245";"SLC39A7";"SLC39A7_6_AF";2;0,704601969432384;0,865359128627254;NA;NA;0,818336860475008;6,09044330689012e-18;1,90397885392578e-16;0,718587494456023;0,0534162030879584;0,359293747228012
"2970";"cg08850675";"KDELR2";"KDELR2_10_CE";2;0,136719625085532;0,374940917329942;NA;NA;0,867064520435461;3,39640111111266e-20;1,38402202478005e-18;0,536187651121284;0,0973903237278894;0,268093825560642
"2971";"cg08862452";"PUF60";"PUF60_12_C";2;4,0326886275289e-11;2,98863237692714e-09;NA;NA;0,915491250677743;9,03640910235493e-27;8,75505146854401e-25;0,0489449542358598;0,270711030685113;0,0244724771179299
"2972";"cg08864344";"PHC2";"PHC2_3_CE";2;0,207190189092813;0,468306591785124;NA;NA;0,543464460028149;2,87260809618924e-08;2,44755748778167e-07;0,00399017044686056;0,436606887113644;0,00199508522343028
"2973";"cg08873063";"IKBKG";"IKBKG_27_C";2;0,00415813307948956;0,0365456017890816;NA;NA;0,888723618034854;2,28578786200075e-22;1,23804649548831e-20;0,0139955218131615;0,345063325133508;0,00699776090658074
"2974";"cg08873063";"IKBKG";"IKBKG_25_C";2;0,349837519544266;0,618296101134722;NA;NA;0,888723618034854;2,28578786200075e-22;1,23804649548831e-20;0,0139955218131615;0,345063325133508;0,00699776090658074
"2975";"cg08873063";"IKBKG";"IKBKG_22_C";2;0,923693147452116;0,970293882819069;NA;NA;0,888723618034854;2,28578786200075e-22;1,23804649548831e-20;0,0139955218131615;0,345063325133508;0,00699776090658074
"2976";"cg08879559";"SPARC";"SPARC_6_AF";2;0,55393980653782;0,775693131813168;NA;NA;2,65396632552402;2,31877978703088e-24;1,63079432315758e-22;0,26977230921866;0,155432378627214;0,13488615460933
"2977";"cg08879559";"SPARC";"SPARC_15_AF";2;0,00183269003115517;0,0197234912290444;NA;NA;2,65396632552402;2,31877978703088e-24;1,63079432315758e-22;0,26977230921866;0,155432378627214;0,13488615460933
"2978";"cg08879559";"SPARC";"SPARC_12_AL";2;0,000930099505214956;0,0114989133724668;NA;NA;2,65396632552402;2,31877978703088e-24;1,63079432315758e-22;0,26977230921866;0,155432378627214;0,13488615460933
"2979";"cg08879559";"SPARC";"SPARC_16_C";2;0,155539395817794;0,404368252004096;NA;NA;2,65396632552402;2,31877978703088e-24;1,63079432315758e-22;0,26977230921866;0,155432378627214;0,13488615460933
"2980";"cg08880849";"RAB5C";"RAB5C_3_AL";2;0,566774393218885;0,783729948280866;NA;NA;0,677973494088169;1,46358597865581e-14;2,95518457324188e-13;0,0257922015656575;0,31172468592212;0,0128961007828287
"2981";"cg08882250";"CAPRIN1";"CAPRIN1_12_AF";2;0,614537053232716;0,817394413543854;NA;NA;0,617811690489939;4,91764500715209e-09;4,68359666189191e-08;0,132127617263944;0,226457464223482;0,0660638086319718
"2982";"cg08891071";"GPX3";"GPX3_9_A3";2;0,02148099466201;0,117137617166488;NA;NA;-2,34230630758251;1,97209649717689e-22;1,07294098194115e-20;0,581691425577871;0,088129679670627;0,290845712788935
"2983";"cg08891071";"GPX3";"GPX3_6_C";2;7,13195612414706e-07;2,07205834902545e-05;NA;NA;-2,34230630758251;1,97209649717689e-22;1,07294098194115e-20;0,581691425577871;0,088129679670627;0,290845712788935
"2984";"cg08891367";"RABAC1";"RABAC1_5_C";2;0,235025444836281;0,503625953220603;NA;NA;0,688184410292883;5,71563468630296e-12;8,28397661068429e-11;0,951223403818385;0,0133347067752474;0,475611701909192
"2985";"cg08900363";"PRKAR1B";"PRKAR1B_9_AF";2;0,37412912052243;0,643540353849065;NA;NA;0,800298321588702;9,56008788739212e-12;1,34596968596406e-10;0,240739363263189;-0,160730811858286;0,879630318368406
"2986";"cg08911543";"TMEM120A";"TMEM120A_7_C";2;0,376861143666618;0,645699588825347;NA;NA;-0,235451042484788;0,00405203151716734;0,0124536538431622;0,732188756850219;0,0503096320751843;0,36609437842511
"2987";"cg08911543";"TMEM120A";"TMEM120A_27_C";2;0,621996762135383;0,821151043101248;NA;NA;-0,235451042484788;0,00405203151716734;0,0124536538431622;0,732188756850219;0,0503096320751843;0,36609437842511
"2988";"cg08911543";"TMEM120A";"TMEM120A_30_C";2;0,676481576905447;0,852939690287425;NA;NA;-0,235451042484788;0,00405203151716734;0,0124536538431622;0,732188756850219;0,0503096320751843;0,36609437842511
"2989";"cg08911543";"TMEM120A";"TMEM120A_22_C";2;0,381612231460778;0,649427050578709;NA;NA;-0,235451042484788;0,00405203151716734;0,0124536538431622;0,732188756850219;0,0503096320751843;0,36609437842511
"2990";"cg08918274";"VIM";"VIM_17_AL";2;0,239706055650673;0,508785324482919;NA;NA;0,714260085834087;0,00012067809589353;0,000528039700754159;0,455697118664567;0,153299880043012;0,227848559332284
"2991";"cg08933000";"FAAP20";"FAAP20_7_C";2;0,69965655285781;0,864044512191199;NA;NA;0,894629135178631;9,55675539553188e-17;2,53593236731392e-15;0,0417268540724628;0,287292941592346;0,0208634270362314
"2992";"cg08933000";"FAAP20";"FAAP20_22_C";2;0,00196953482413496;0,0208265804559374;NA;NA;0,894629135178631;9,55675539553188e-17;2,53593236731392e-15;0,0417268540724628;0,287292941592346;0,0208634270362314
"2993";"cg08942342";"NHP2";"NHP2_10_AF";2;0,0308358209492261;0,149230356503034;NA;NA;0,0414392429663052;0,594680280247337;0,704591642993216;0,822255660255713;-0,0323554854266683;0,588872169872144
"2994";"cg08947084";"GAS5";"GAS5_15_C";2;0,337260845369927;0,605892049926705;NA;NA;-0,0129238549498137;0,928447537305246;0,956338235251784;0,43310494757294;0,10856093764699;0,21655247378647
"2995";"cg08962184";"DDAH2";"DDAH2_5_C";2;1,24739700719605e-09;6,90410558729712e-08;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,436344853072438;0,125852833867839;0,218172426536219
"2996";"cg08962184";"DDAH2";"DDAH2_3_A3";2;0,034504758897131;0,16118809645054;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,436344853072438;0,125852833867839;0,218172426536219
"2997";"cg08962184";"DDAH2";"DDAH2_13_RI";2;7,48971975509672e-13;9,22501398004519e-11;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,436344853072438;0,125852833867839;0,218172426536219
"2998";"cg08973717";"DDAH2";"DDAH2_13_RI";2;7,18638350554876e-12;7,39352044188516e-10;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,187806233750827;0,216366385077404;0,0939031168754133
"2999";"cg08973717";"DDAH2";"DDAH2_3_A3";2;0,0798530166976242;0,27429700988558;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,187806233750827;0,216366385077404;0,0939031168754133
"3000";"cg08973717";"DDAH2";"DDAH2_5_C";2;1,93503505212811e-09;1,01954277904052e-07;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,187806233750827;0,216366385077404;0,0939031168754133
"3001";"cg08987251";"GOT2";"GOT2_17_AL";2;0,835802185981195;0,933507309870893;NA;NA;-0,0294130305236005;0,755733920059261;0,825728727292334;0,233829219400576;-0,222553839380977;0,883085390299712
"3002";"cg08987251";"GOT2";"GOT2_14_AF";2;0,339833649519985;0,608859919084669;NA;NA;-0,0294130305236005;0,755733920059261;0,825728727292334;0,233829219400576;-0,222553839380977;0,883085390299712
"3003";"cg08995424";"ATP5G2";"ATP5G2_15_C";2;0,690627070490725;0,859209166640549;NA;NA;-0,0513377067156443;0,433386137370208;0,574624931943114;0,642982646587342;0,0762635885215966;0,321491323293671
"3004";"cg08995424";"ATP5G2";"ATP5G2_6_C";2;0,782541913082549;0,905522366407012;NA;NA;-0,0513377067156443;0,433386137370208;0,574624931943114;0,642982646587342;0,0762635885215966;0,321491323293671
"3005";"cg08995424";"ATP5G2";"ATP5G2_7_AF";2;0,824597612984595;0,929016473929069;NA;NA;-0,0513377067156443;0,433386137370208;0,574624931943114;0,642982646587342;0,0762635885215966;0,321491323293671
"3006";"cg09009074";"LMCD1";"LMCD1_17_C";2;0,17346886377997;0,428890362950476;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,650644405544496;-0,102024051155511;0,674677797227752
"3007";"cg09009074";"LMCD1";"LMCD1_13_CE";2;0,677610995174377;0,853440687630905;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,650644405544496;-0,102024051155511;0,674677797227752
"3008";"cg09009074";"LMCD1";"LMCD1_14_C";2;0,330332028966703;0,600697357727971;NA;NA;-0,644592927957125;0,00118121405189231;0,00414194427577087;0,650644405544496;-0,102024051155511;0,674677797227752
"3009";"cg09022584";"TMEM51";"TMEM51_14_C";2;0,25606223446469;0,526514046647946;NA;NA;0,422208151295513;0,000362623742891758;0,00143312349086722;0,00730600648714033;0,391577416849005;0,00365300324357016
"3010";"cg09026568";"TRABD";"TRABD_5_RI";2;0,614564696289404;0,817394413543854;NA;NA;0,688144314789565;2,59460178074394e-16;6,5192330386377e-15;0,736915090326748;0,0489915918126752;0,368457545163374
"3011";"cg09035930";"SLC15A4";"SLC15A4_12_AF";2;0,000430593461911977;0,00615284285035986;NA;NA;0,651867379834627;1,06447974131636e-15;2,45743447410107e-14;0,46573905451549;0,147110622762284;0,232869527257745
"3012";"cg09043214";"TNFRSF1A";"TNFRSF1A_21_C";2;6,52990297278267e-16;1,50273688149959e-13;NA;NA;0,459350544854977;1,48004573429691e-05;7,77637218174536e-05;0,014277309189184;0,359840937467067;0,00713865459459201
